heading,content_summary,article_link,img_link,month_date,time,Year,heading_len,word_count,avg_word_len
 maharashtra footwear trader found dead with bullet wound at satara , The body of the 48yearold owner of a footwear shop on Laxmi Road was found with a bullet wound in the chest and other injuries caused by sharp weapons at Padegaon village about 80km from here in Khandala taluka of Satara district around 10am on Sunday — 12 hours after he is suspected to have been kidnapped from the city by unknown persons ,https://timesofindia.indiatimes.com/city/pune/footwear-trader-found-dead-with-bullet-wound-at-satara/articleshow/73113568.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73113568,width-300,resizemode-4/73113568.jpg",Jan 06,04:09,2020,69,10,5.8
 pune police book 8yearold boy in pocso case , The Pimpri police have registered an offence against an eightyearold boy on the charges of beating up and sexually harassing a sixyearold girl ,https://timesofindia.indiatimes.com/city/pune/police-book-8-year-old-boy-in-pocso-case/articleshow/73113518.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73113518,width-300,resizemode-4/73113518.jpg",Jan 06,04:07,2020,48,8,4.875
 hyderabad alcoholic nabbed for assaulting wife , A 40yearold private employee was nabbed by Rachakonda police on Sunday for domestic violence ,https://timesofindia.indiatimes.com/city/hyderabad/alcoholic-nabbed-for-assaulting-wife/articleshow/73113515.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73113515,width-300,resizemode-4/73113515.jpg",Jan 06,04:06,2020,49,6,7.0
 man impersonates cabinet secretary for phone line gets jail , The chief judicial magistrate Panaji has sentenced former vocational instructor with the state directorate of craftsmen training Henry Daniel to undergo seven years rigorous imprisonment for impersonating the cabinet secretary to speedily get a BSNL landline connection prior to 2011 ,https://timesofindia.indiatimes.com/city/goa/man-impersonates-cabinet-secy-for-phone-line-gets-jail/articleshow/73113472.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73113472,width-300,resizemode-4/73113472.jpg",Jan 06,04:03,2020,62,9,5.777777777777778
 ssc aspirant hangs self in burari flat , An unrequited love pushed a 24yearold Staff Selection Commission SSC aspirant to allegedly commit suicide at his rented accommodation in north Delhi’s Burari on Saturday morning ,https://timesofindia.indiatimes.com/city/delhi/ssc-aspirant-hangs-self-in-burari-flat/articleshow/73104751.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104751,width-300,resizemode-4/73104751.jpg",Jan 05,08:19,2020,40,7,4.571428571428571
 kolkata 13yearold hangs self at uncle’s house , A 13yearold girl who lived at Kalitala Park in Bansdroni reportedly committed suicide on Saturday at her uncle’s house in the same area She regularly went there along with a few other children for tuitions The deceased — Piu Saha — was found hanging from the ceiling by her uncle Parimalendu Singha Roy 74 around 8am ,https://timesofindia.indiatimes.com/city/kolkata/13-year-old-hangs-self-at-uncles-house/articleshow/73104610.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104610,width-300,resizemode-4/73104610.jpg",Jan 05,07:32,2020,50,7,6.0
 ghaziabad businessman gets extortion calls from dujana gang , A citybased businessman on Friday filed a police complaint against two persons who identified themselves as members of Billu Dujana gang ,https://timesofindia.indiatimes.com/city/ghaziabad/bizman-gets-extortion-calls-from-dujana-gang/articleshow/73103853.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103853,width-300,resizemode-4/73103853.jpg",Jan 05,07:02,2020,61,8,6.5
 bengaluru man attacked burnt to death near anekal , A 51yearold man died after he was set ablaze by a few unidentified persons near Anekal on the outskirts of BengaluruThe motive for the murder is yet to be ascertained ,https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-man-attacked-burnt-to-death-near-anekal/articleshow/73104503.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104503,width-300,resizemode-4/73104503.jpg",Jan 05,06:44,2020,53,8,5.5
 ahmedabad after 10 years in jail father cleared of girl’s rape , A decade after his daughter accused him of raping her with her mother’s help a father’s ordeal has come to an end after the Gujarat high court recently acquitted him of the serious charge ,https://timesofindia.indiatimes.com/city/ahmedabad/after-10-yrs-in-jail-father-cleared-of-girls-rape/articleshow/73104482.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104482,width-300,resizemode-4/73104482.jpg",Jan 05,06:42,2020,66,11,4.909090909090909
 ahmedabad owner gets a year in jail after pet dog bites four neighbours , Bharesh Pandya 49 was sentenced to one year in jail by a local court in Ahmedabad on Thursday because his dog had attacked four persons in the neighbourhood The court said that though Pandya had not directly caused injuries to people he unleashed his dog which was a a clear act of negligence due to which the dog attacked his neighbours ,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-owner-gets-a-year-in-jail-after-pet-dog-bites-four-neighbours/articleshow/73104488.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104488,width-300,resizemode-4/73104488.jpg",Jan 05,06:41,2020,74,13,4.615384615384615
 west bengal body found in malda rape suspected , The body of a woman in her early 20s was discovered in a mango orchard in Kamalpur village on Saturday Her clothing was torn leading villagers to suspect that she had been raped before being murdered ,https://timesofindia.indiatimes.com/city/kolkata/body-found-in-malda-rape-suspected/articleshow/73104080.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73104080,width-300,resizemode-4/73104080.jpg",Jan 05,06:00,2020,50,8,5.125
 10 schoolchildren man injured as van overturns , A private van carrying school children overturned after hitting a pedestrian near Ponneri on Saturday morning While the pedestrian Kuruvappa suffered a fracture in his leg students inside the van escaped with minor injuries ,https://timesofindia.indiatimes.com/city/chennai/10-schoolchildren-man-injured-as-van-overturns/articleshow/73103795.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103795,width-300,resizemode-4/73103795.jpg",Jan 05,04:51,2020,49,7,5.857142857142857
 delhi engineer held for trying to extort politicians’ kin for mla tickets , Delhi Police has arrested an engineer while he was trying to extort money from politicians by threatening to get their names delisted from the candidate list of their respective parties ,https://timesofindia.indiatimes.com/city/delhi/engineer-held-for-trying-to-extort-politicians-kin-for-mla-tickets/articleshow/73103769.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103769,width-300,resizemode-4/73103769.jpg",Jan 05,04:41,2020,76,12,5.25
 madurai gang loots family posing as cops , Five people who masqueraded as police officials looted gold jewellery weighing 170 sovereigns and Rs 28 lakh in cash from the house of a civil contractor ,https://timesofindia.indiatimes.com/city/madurai/gang-loots-family-posing-as-cops/articleshow/73103664.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103664,width-300,resizemode-4/73103664.jpg",Jan 05,04:29,2020,43,7,5.0
 ahmedabad two held for harassing women on social media , In two separate cases the city cyber cell arrested two persons on Saturday for harassing women and girls on social media accounts by posting lewd comments ,https://timesofindia.indiatimes.com/city/ahmedabad/two-held-for-harassing-women-on-social-media/articleshow/73103645.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103645,width-300,resizemode-4/73103645.jpg",Jan 05,04:26,2020,57,9,5.222222222222222
 gujarat clerk jumps off ninth floor at civil court , A 40yearold resident of Vrajdham in Ghatlodia Palak Patel allegedly committed suicide by jumping off the ninth floor of the city civil court in Bhadra on Saturday afternoon ,https://timesofindia.indiatimes.com/city/ahmedabad/clerk-jumps-off-9th-floor-at-civil-court/articleshow/73103634.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103634,width-300,resizemode-4/73103634.jpg",Jan 05,04:25,2020,53,9,4.777777777777778
 man shot at near bijnor rto office by 2 bikeborne assailants , A man was shot at by bikeborne assailants near the Road Transport Office in the district on Saturday morning A property dispute is said to be the cause of the attack ,https://timesofindia.indiatimes.com/city/meerut/man-shot-at-near-bijnor-rto-office-by-2-bike-borne-assailants/articleshow/73102811.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73102811,width-300,resizemode-4/73102811.jpg",Jan 05,04:07,2020,63,11,4.636363636363637
 dwarka flat scam cops file 13 firs against builders , The Economic Offences Wing EOW of Delhi Police has registered 13 FIRs against a group of builders suspected to be involved in an alleged housing scam Scores of buyers were allegedly offered “DDA flats under a central government scheme” in Dwarka ,https://timesofindia.indiatimes.com/city/delhi/dwarka-flat-scam-cops-file-13-firs-against-builders/articleshow/73103856.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103856,width-300,resizemode-4/73103856.jpg",Jan 05,04:05,2020,54,9,4.888888888888889
 ahmedabad security supervisor held for abducting raping toddler , City crime branch sleuths on Saturday morning arrested Radheshyam Mishra a 41yearold security supervisor who lives near Sanand Crossroads for abducting and raping a twoandahalfyearold girl on December 28 ,https://timesofindia.indiatimes.com/city/ahmedabad/security-supervisor-held-for-abducting-raping-toddler/articleshow/73103625.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103625,width-300,resizemode-4/73103625.jpg",Jan 05,04:00,2020,67,8,7.25
 kolkata musa attacks jail warder with pipe gets solitary confinement , A little more than two years after he attacked a warden of Alipore central jail and slashed his throat Mohammad Masiuddin alias Musa — who was earlier questioned by FBI for his alleged links with the Islamic State IS and who remains one of the top security threats in Kolkata — carried out a similar attack on the head warder of Presidency Correctional Home on Saturday morning He later claimed all his actions so far have been “pious” ,https://timesofindia.indiatimes.com/city/kolkata/musa-attacks-jail-warder-with-pipe-gets-solitary-confinement/articleshow/73102998.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73102998,width-300,resizemode-4/73102998.jpg",Jan 05,04:00,2020,72,10,6.1
 love for gambling turns rajkot homemaker into a thief , Her addiction to gambling made this simple housewife turn into a thief said police on Saturday Cops arrested Ekta Bhimani a resident of Bhaktinagar in Rajkot from her parental home in Satya Apartment at Nikol in Ahmedabad on Friday ,https://timesofindia.indiatimes.com/city/rajkot/love-for-gambling-turns-homemaker-into-a-thief/articleshow/73103210.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103210,width-300,resizemode-4/73103210.jpg",Jan 05,04:00,2020,55,9,5.0
 surat teen gangraped multiple times six detained , Seven persons were booked for alleged gang rape of a 13yearold girl multiple times in Amroli area of Surat on Saturday Police said that they have detained six of the seven accused and are questioning them ,https://timesofindia.indiatimes.com/city/surat/teenager-gang-raped-multiple-times-six-detained/articleshow/73103327.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73103327,width-300,resizemode-4/73103327.jpg",Jan 05,04:00,2020,53,7,6.428571428571429
 thane cop booked for harassing woman who came to file complaint , A police havildar has been booked for allegedly harassing a woman after she approached him to file a complaint against her inlaws in Thane district police said on Monday ,https://timesofindia.indiatimes.com/city/thane/thane-cop-booked-for-harassing-woman-who-came-to-file-complaint/articleshow/70024549.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-70024549,width-300,resizemode-4/70024549.jpg",Jul 01,16:15,2019,66,11,4.909090909090909
 vasai man on fishing trip with friends drowns , A fishing trip turned tragic for a group of five friends when one of their boats capsized at Rangaon beach in Vasai killing one of them on Friday evening ,https://timesofindia.indiatimes.com/city/mumbai/vasai-man-on-fishing-trip-with-friends-drowns/articleshow/73094427.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-73094427,width-300,resizemode-4/73094427.jpg",Jan 04,10:21,2020,47,8,4.75
 cop forced me to file fake case claims woman , A woman has alleged that she was forced by a subinspector to lodge a fake case against a man on Friday ,https://timesofindia.indiatimes.com/city/lucknow/cop-forced-me-to-file-fake-case-claims-woman/articleshow/82002395.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-78553754,width-300,resizemode-4/78553754.jpg",Apr 10,12:58,2021,47,9,4.111111111111111
